date,x_source,x_text,x_text_translated,x_timestamp_utc3,evacuation_zone_prompt,facebook_source,facebook_timestamp_utc3,leaflet,leaflet_text_translated,safezone_prompt,link,map_idf,map_full,map_zoom,displacement_blocks,labeled_safe_blocks,evacuation_zone,safezone,area_sq_km_displacement,area_sq_km_labeled_safe
2024-08-15,https://x.com/AvichayAdraee/status/1823989077600833709/photo/1,"#عاجل ‼️ الى جميع السكان المتواجدين في بلوكات 38, 39, 41, 42 في حارات القرارة 3 والسطر:

⭕️على خلفية اطلاق قذائف صاروخية بشكل متواصل من قبل حماس والمنظمات الارهابية من مناطقكم، سيعمل جيش الدفاع بقوة ضد تلك العناصر الإرهابي فوراً.

⭕️من أجل أمنكم، انتقلوا فوراً الى المنطقة https://t.co/1Enb9Lt9q0","To all residents of blocks 38, 39, 41, 42 in the Al-Qarara 3 and Al-Sathar neighborhoods:

⭕️ Against the backdrop of the continuous launching of rockets by Hamas and terrorist organizations from your territory, the IDF will act forcefully against these terrorist elements immediately.

⭕️ For your own safety, move immediately to the humanitarian zone.",10:44,"Al-Qarara 3, Al-Sathar",,,,,humanitarian zone,https://gazamaps.com/displacement/29,https://gazamaps.com/storage/displacement-maps/gaza/idf/cOOdMDt4DSs5b4raR5v3XKCp9Koticy2CT5B0bc8.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/1wrj0Sg4ZZiCoHbkjWXAUUN0FA0KSmVlF7dkDcM9.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/t3BoXMU3B9WLidOGVZrduvE2cEERDxtJ3eBxsWw9.jpg,"38, 39, 41, 42.1, 42.2, 42.3","36, 40, 43, 46, 47, 63, 64, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2356","Al-Qarara 3, Al-Sathar",humanitarian zone,3.6,46.07
2024-08-13,https://x.com/AvichayAdraee/status/1823402523178180950/photo/1,"#عاجل ‼️ نداء الى كل السكان المتواجدين في بلوكات 45, 50, 219, 220 في بني سهيلا وحارة المحطة:
⭕️على خلفية اطلاق قذائف صاروخية بشكل متواصل من قبل حماس والمنظمات الارهابية من مناطقكم سيعمل جيش الدفاع بقوة ضد العناصر لارهابية فورًا 
⭕️من أجل أمنكم، انتقلوا بشكل عاجل الى المنطقة https://t.co/ms1t9Ntw8W","A call to all residents of blocks 45, 50, 219, 220 in Beni Suhaila and Harat Al-Mahta:
⭕️ Against the backdrop of the continuous launching of rockets by Hamas and terrorist organizations from your areas, the IDF will act forcefully against the terrorist elements immediately.
⭕️ For your own safety, move urgently to the humanitarian zone.",19:53,"Beni Suhaila, Harat Al-Mahta",,,,,humanitarian zone,https://gazamaps.com/displacement/28,https://gazamaps.com/storage/displacement-maps/gaza/idf/8eax52nkOrZWUZI6fWbfeNBAY3Gu0xCIq6RcqE8X.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/fHpKoG5d7SYAbt461Ifp7DNnlNX8y4pEKnbkWYpq.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/5m48jakvbMkod805cQDuPGx8QSm7IOVcIL0ozioF.jpg,"45, 50, 219, 220.1, 220.2","40, 43, 46, 47, 63, 64, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2356","Beni Suhaila, Harat Al-Mahta",humanitarian zone,1.82,45.24
2024-08-11,https://x.com/AvichayAdraee/status/1822492670981259665/photo/1,"#عاجل ‼️ على خلفية استغلال المنطقة الإنسانية لاعمال ارهابية واطلاق صواريخ متواصل نحو دولة اسرائيل من بلوك 36 فأصبح البقاء في هذا البلوك خطيراً، ولذلك لن يعد ذلك البلوك جزء من المنطقة الإنسانية اعتبارًا من الان.

⭕️نخبر كل السكان والنازحين الذين ما زالوا متواجدين في حي الجلاء، بأن https://t.co/cMAojWRmfx","Due to the exploitation of the humanitarian zone for terrorist acts and the continuous launching of rockets towards the State of Israel from Block 36, remaining in this block has become dangerous, and therefore that block will no longer be considered part of the humanitarian zone as of now.

⭕️ We inform all residents and displaced persons who are still in the Jalaa neighborhood that the IDF will act forcefully against the terrorist organizations there.

⭕️ For your own safety, you must evacuate immediately to the newly created humanitarian zone.

⭕️ The area you are in is considered a dangerous combat zone.",7:38,Jalaa neighborhood,,,,,Unknown,https://gazamaps.com/displacement/27,https://gazamaps.com/storage/displacement-maps/gaza/idf/egRc7HNOPKWL47w6m5FUC3s98XJflZP5NaJ88bev.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/nMdocWSUPSJuruaGgrgT1PPBo0CVFB78BEoe1rYV.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/Cu8bKNdXQ55aRnngMYTyrQcVhlrFPbjW885adxSJ.jpg,36,"40, 43, 46, 47, 63, 64, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2356",Jalaa neighborhood,humanitarian zone,0.83,45.24
2024-08-10,https://x.com/AvichayAdraee/status/1822375599777927388/photo/1,"#عاجل🔴 نداء عاجل الى السكان الذين لم يخلوا بعد من أحياء مركز المدينة، الشيخ ناصر، بربخ ومعن في بلوكات 53, 54, 55, 103, 104

⭕️تواصل حماس والمنظمات الإرهابية اطلاق القذائف الصاروخية من مناطقكم نحو دولة اسرائيل. 
⭕️جيش الدفاع سوف يعمل بقوة ضد هذه العناصر. من أجل أمنكم، عليكم اخلاء https://t.co/vmEb5aG2RB","An urgent appeal to residents who have not yet evacuated the city center neighborhoods, Sheikh Nasser, Barbakh and Maan in blocks 53, 54, 55, 103, 104

⭕️ Hamas and terrorist organizations continue to fire rockets from your territory towards the State of Israel.
⭕️ The IDF will act forcefully against these elements. For your own safety, you must evacuate these areas immediately to recognized shelters in the humanitarian zone.",23:52,"city center neighborhoods, Sheikh Nasser, Barbakh, Maan",,,,,Unknown,https://gazamaps.com/displacement/26,https://gazamaps.com/storage/displacement-maps/gaza/idf/AZMswjyXdlt7Q6eV2UdIS1YSEwKqoLpVWNB626Uq.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/fus3t5wFQzs3JTdB1vBESVLYmvD7poALWrLKJm5q.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/miNH7qcHuwUkjfDtwArVGQroMXN4D8QrxgtrHkDu.jpg,"53, 54, 55, 103, 104, 105","36, 40, 43, 46, 47, 63, 64, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 101, 102, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2356","city center neighborhoods, Sheikh Nasser, Barbakh, Maan",humanitarian zone,1.41,46.14
2024-08-08,https://x.com/AvichayAdraee/status/1821501809824854077/photo/1,"#عاجل ‼️ نداء الى كل السكان الذين لم يخلوا البلدات التالية: السلقا وحاراتها، القرارة وحاراتها، بني سهيلا وحاراتها، عبسان وحاراتها، خربة خزاعة وحاراتها واحياء الشيخ ناصر، مركز المدينة، السطر والمحطة. 

⭕️تواصل حماس والمنظمات الإرهابية اطلاق القذائف الصاروخية من مناطقكم نحو دوله https://t.co/aI4FJoFtzl","A call to all residents who have not evacuated the following towns: Salqa and its neighborhoods, Al-Qarara and its neighborhoods, Bani Suhaila and its neighborhoods, Abasan and its neighborhoods, Khirbet Khuza’a and its neighborhoods and the neighborhoods of Sheikh Nasser, the city center, Al-Satar and Al-Mahta.

⭕️ Hamas and terrorist organizations continue to launch rockets from your areas towards the State of Israel.

⭕️ The IDF will act forcefully against these elements. For your own security, you must evacuate these areas immediately to the humanitarian zone.",14:00,"Salqa, Al-Qarara, Bani Suhaila, Abasan, Khirbet Khuza’a, Sheikh Nasser, city center, Al-Satar, Al-Mahta",,,,,Unknown,https://gazamaps.com/displacement/20,https://gazamaps.com/storage/displacement-maps/gaza/idf/00QR7m25XQ5jXu8UOmDNNTgSHltnBrLQVaIUNiah.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/IAbCxCml9nJdvRhzKsBIBBBNKIQ8f3m3qIUhmEJq.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/tZDH7VyJ067MsLWGZ7vKGJodJGg5o0ol27ifUYv5.jpg,"37.1, 37.2, 38, 39, 41, 42.1, 42.2, 42.3, 44, 45, 48, 49, 50, 51, 52, 131, 215, 216, 217, 218, 219, 220.1, 220.2, 221, 222, 223, 224, 231, 232, 233, 234, 235, 236, 243, 244, 253, 254, 2250.1, 2250.2, 2260.1, 2260.2, 2260.3, 2270.1, 2270.2, 2270.3, 2280.1, 2280.2, 2352, 2353, 2354, 2355","36, 40, 43, 46, 47, 63, 64, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2356","Salqa, Al-Qarara, Bani Suhaila, Abasan, Khirbet Khuza’a, Sheikh Nasser, city center, Al-Satar, Al-Mahta",humanitarian zone,37.1,46.07
2024-08-07,https://x.com/AvichayAdraee/status/1820937154052178005/photo/1,"#عاجل ‼️ نداء الى كل المتواجدين في منطقة بيت حانون واحياء المنشية والشيخ زايد والنازحين في داخل المآوي في المنطقة

⭕️حماس والمنظمات الإرهابية تطلق الصواريخ من منطقتكم نحو دولة اسرائيل. 
جيش الدفاع الإسرائيلي سوف يعمل بقوة وفوراً ضدهم.

⭕️من اجل أمنكم، اخلوا بشكل فوري الى المآوي https://t.co/PkYwwJqEc2","A call to all those present in the Beit Hanoun area, the Manshiyya and Sheikh Zayed neighborhoods, and the displaced people inside the shelters in the area.

⭕️ Hamas and terrorist organizations are firing rockets from your area towards the State of Israel.
The IDF will act forcefully and immediately against them.

⭕️ For your own safety, evacuate immediately to known shelters in the center of Gaza City.",0:37,"Beit Hanoun, Manshiyya, Sheikh Zayed",,,,,Gaza City,https://gazamaps.com/displacement/22,https://gazamaps.com/storage/displacement-maps/gaza/idf/2Xipc2Z0P636XwPadc6jjHeHBsMQFsvi2TvWGi53.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/wW3XT4CMkgDD6ruAsxVtpWhCj9HWbdNlouvmpcXl.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/q5C6bdA07D98y2RnUOMkhmaM5s9OHFD9Q0dEiJm3.jpg,"22, 32, 33, 34, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 67, 69, 70, 78, 81, 83, 84, 85, 86, 87, 101, 102, 103, 104","36, 40, 43, 46, 47, 63, 64, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2356","Beit Hanoun, Manshiyya, Sheikh Zayed",Gaza City,13.93,46.07
2024-08-05,https://x.com/AvichayAdraee/status/1820426898121392226/photo/1,"#عاجل نتوجه إلى كل السكان الذين لم يخلوا أحياء مركز المدينة، الشيخ ناصر، جورت اللوت، المنارة، معن، قيزان النجار، قيزان ابو رشوان، السلام، مصبح والحشاش:

⭕️تواصل حماس والمنظمات الإرهابية إطلاق  الصواريخ من منطقتكم نحو دولة اسرائيل

⭕️جيش الدفاع سوف يعمل بقوة ضد العناصر الارهابية https://t.co/Xb0pZinJOX","We address all residents who have not evacuated the city center neighborhoods, Sheikh Nasser, Jort Al-Lut, Al-Manara, Maan, Qizan Al-Najjar, Qizan Abu Rashwan, Al-Salam, Musbah and Al-Hashash:

⭕️ Hamas and terrorist organizations continue to launch rockets from your area towards the State of Israel.

⭕️ The IDF will act forcefully against the terrorist elements in that area.

⭕️ For your safety, evacuate the area immediately to the humanitarian zone.",14:49,"city center neighborhoods, Sheikh Nasser, Jort Al-Lut, Al-Manara, Maan, Qizan Al-Najjar, Qizan Abu Rashwan, Al-Salam, Musbah, Al-Hashash",,,,,Unknown,https://gazamaps.com/displacement/23,https://gazamaps.com/storage/displacement-maps/gaza/idf/uladUG2EqwmKSQ38IYYcEVTXVAidsl1xJJjTdooZ.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/FjhilSarNBD1MJ5tCfaRMwXZ9MpH2ZJOOKVXolfW.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/8uBaWBGjHPvcuBLTVzD3CuMdOVs0BOaTsNzdNOXb.jpg,"577, 578, 1762, 1763, 1764, 1765, 1766, 1767, 1768, 1769, 1770, 1774, 1778","36, 40, 43, 46, 47, 63, 64, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2356","city center neighborhoods, Sheikh Nasser, Jort Al-Lut, Al-Manara, Maan, Qizan Al-Najjar, Qizan Abu Rashwan, Al-Salam, Musbah, Al-Hashash",humanitarian zone,5.59,46.07
2024-08-04,https://x.com/AvichayAdraee/status/1820087158113239487/photo/1,"#عاجل ‼️ إلى السكان المتواجدين في أحياء جورت اللوت، المنارة، معن، قيزان النجار، قيزان ابو رشوان، السلام والحشاش

من جديد تطلق حماس والمنظمات الإرهابية الصواريخ من منطقتكم باتجاه دولة اسرائيل.

جيش الدفاع الإسرائيلي سوف يعمل قريبًا بقوة ضد تلك العناصر.

عليكم إخلاء المنطقة بشكل https://t.co/o2jetXxQpY","To the residents of the neighborhoods of Jort al-Lut, al-Manara, Maan, Qizan al-Najjar, Qizan Abu Rashwan, al-Salam and al-Hashash

Hamas and terrorist organizations are once again firing rockets from your area towards the State of Israel.

The IDF will soon act forcefully against those elements.

You must evacuate the area immediately to the humanitarian zone.",16:19,"Jort al-Lut, al-Manara, Maan, Qizan al-Najjar, Qizan Abu Rashwan, al-Salam, al-Hashash",,,,,Unknown,https://gazamaps.com/displacement/24,https://gazamaps.com/storage/displacement-maps/gaza/idf/xnToWGuQmOyvVHgJi0dapNh7McUgobc8pMV2pnCX.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/jpn8K9poIykHH4Kjk0EopGzQHF3UG09XpGZjVniW.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/oqjyOTcob2BZ6mI4VIdMNgEMfIPDEpYrGh8FLn2R.jpg,"21, 22, 30, 32, 33, 34, 35, 53, 58, 65, 66, 70, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 2374, 2375","36, 40, 43, 46, 47, 63, 64, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2356","Jort al-Lut, al-Manara, Maan, Qizan al-Najjar, Qizan Abu Rashwan, al-Salam, al-Hashash",humanitarian zone,18.0,46.07
2024-07-27,https://x.com/AvichayAdraee/status/1817066755501572406,"#عاجل تحذير خطير!

على خلفية استغلال المنطقة الإنسانية لأعمال إرهابية واطلاق صواريخ متواصل نحو دولة اسرائيل من بلوكات 65, 66, 86، 87 التواجد في هذه البلوكات أصبح خطيرًا، ولذلك تصبح هذه البلوكات من الآن خارج المنطقة الإنسانية. 

كما نخبر كافة السكان والنازحين الذين ما زالوا https://t.co/a6fYS23Ne2","Serious warning!

Given the exploitation of the humanitarian zone for terrorist activities and the ongoing rocket fire towards the State of Israel from Blocks 65, 66, 86, and 87, presence in these blocks has become dangerous, and therefore these blocks are now outside the humanitarian zone.

We also inform all residents and displaced persons who are still present in the neighborhoods of Al-Manara, Al-Salam, Al-Hashash, Musbah, Qizan Al-Najjar, Qizan Abu Rashwan and Jurt Al-Lut in Blocks 21, 22, 30, 32, 33, 34, 35, 65, 66, 70, 73, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 2371, 2372, 2373, 2374 and 2375 that the IDF will act forcefully against the terrorist organizations.

For your own safety, you must evacuate immediately to the newly created humanitarian zone.

The area you are in is considered a dangerous combat zone.",8:17,"Al-Manara, Al-Salam, Al-Hashash, Musbah, Qizan Al-Najjar, Qizan Abu Rashwan, Jurt Al-Lut",,,,,Unknown,https://gazamaps.com/displacement/25,https://gazamaps.com/storage/displacement-maps/gaza/idf/0lAgxZ0uhfmy3dYF1VWdgY8lZncAIbEnoBlPC8ho.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/0kqLdQVFS9wKWWfLa8Kx051Ta8WmWFd62IGRoHU9.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/IJJvVq0IpY92OOx1ypm8CEDdcRhY0ZpJ0GPo0E4C.jpg,"21, 22, 30, 32, 33, 34, 35, 65, 66, 70, 73, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 2371, 2372, 2373, 2374, 2375","36, 40, 43, 46, 47, 63, 64, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2356","Al-Manara, Al-Salam, Al-Hashash, Musbah, Qizan Al-Najjar, Qizan Abu Rashwan, Jurt Al-Lut",humanitarian zone,23.61,46.07
2024-07-22,https://x.com/AvichayAdraee/status/1815247774117433358,#عاجل في ضوء عمليات إرهابية عديدة وإطلاق قذائف صاروخية نحو دولة إسرائيل من الجزء الشرقي للمنطقة الإنسانية أصبح البقاء في تلك المنطقة خطيرًا. لذلك، ستتم ملاءمة المنطقة وذلك بناء على معلومات استخبارية دقيقة تفيد بقيام منظمة حماس الإرهابية بوضع بنى إرهابية في المنطقة التي تم تصنيفها https://t.co/30jqJEJlPf,"In light of numerous terrorist attacks and rocket fire towards the State of Israel from the eastern part of the humanitarian zone, remaining in that area has become dangerous. Therefore, the area will be adjusted based on accurate intelligence indicating that the Hamas terrorist organization has established terrorist infrastructure in the area designated as humanitarian.

⭕️ The population is warned to avoid targeting civilians and to keep them away from the combat zone.

⭕️ The IDF will act forcefully against the terrorist organizations and therefore calls on the residents who remained in the eastern neighborhoods of Khan Yunis to evacuate immediately and temporarily to the newly created humanitarian area in Al-Mawasi.

⭕️ The IDF will continue to operate against the Hamas terrorist organization, which uses the residents of Gaza as human shields for terrorist activities and structures.",7:49,Khan Yunis,,,,,Al-Mawasi,https://gazamaps.com/displacement/19,https://gazamaps.com/storage/displacement-maps/gaza/idf/srlrMPjOjTrYbhz3IM9Ve3OUk5GVOpu9883BStkP.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/ma7Mv76DYbhwWI7Q0KTsIVpQaqOpIdC0bgHBRnLU.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/bNipsgec4WC68RXE9bJ8mYI1AnO2dbkaYBI2VUyF.jpg,"37.1, 37.2, 38, 39, 41, 42.1, 42.2, 42.3, 44, 45, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 67, 68, 69, 71, 74, 101, 102, 103, 104, 105, 114, 115, 116, 117, 118, 121, 122, 123, 124, 212, 213, 214, 215, 216, 217, 218, 219, 220.1, 220.2, 221, 222, 223, 224, 225, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 2270.1, 2270.2, 2270.3, 2280.1, 2280.2, 2352, 2353, 2354, 2355","36, 40, 43, 46, 47, 63, 64, 65, 66, 86, 87, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2356",Khan Yunis,Al-Mawasi,50.9,49.5
